group1	dumb	5	9	3	11	860	724	192
group5	group4	2	3	1	4	818	346	608
group5	group4	4	5	2	7	730	304	616
group5	group6	3	11	5	9	706	314	590
group5	group6	11	9	4	16	772	346	534
group5	group6	2	3	1	4	806	312	640
group5	group6	4	5	2	7	746	362	562
group5	group7	3	11	5	9	708	382	494
group5	group7	11	9	4	16	760	460	430
group5	group7	2	3	1	4	944	596	384
group5	group7	4	5	2	7	876	634	330
group5	group8	3	11	5	9	780	362	538
group5	group8	11	9	4	16	774	336	512
group5	group8	2	3	1	4	836	410	518
group5	group8	4	5	2	7	814	384	530
group5	group9	3	11	5	9	702	424	474
group5	group9	11	9	4	16	666	436	426
group5	group9	2	3	1	4	760	404	520
group5	group9	4	5	2	7	734	494	418
group5	dumb	2	12	6	8	928	812	134
group5	dumb	6	8	2	12	820	772	150
group5	dumb	1	13	4	10	868	808	140
group5	dumb	4	10	1	13	812	784	152
group5	group1	2	12	6	8	716	574	338
group5	group1	6	8	2	12	758	386	482
group5	group1	1	13	4	10	696	526	382
group5	group1	4	10	1	13	802	420	498
group5	group2	2	12	6	8	728	446	450
group5	group2	6	8	2	12	772	374	506
group5	group2	1	13	4	10	696	378	542
group5	group2	4	10	1	13	772	376	536
group5	group3	2	12	6	8	678	450	432
group5	group3	6	8	2	12	722	404	478
group5	group3	1	13	4	10	668	494	406
group5	group3	4	10	1	13	774	418	510
group5	group4	2	12	6	8	796	462	446
group5	group4	6	8	2	12	696	366	518
group5	group4	1	13	4	10	784	456	450
group5	group4	4	10	1	13	730	344	566
group5	group6	2	12	6	8	780	434	470
group5	group6	6	8	2	12	768	360	534
group5	group6	1	13	4	10	816	462	466
group5	group6	4	10	1	13	760	358	570
group5	group7	2	12	6	8	974	664	294
group5	group7	6	8	2	12	846	548	390
group5	group7	1	13	4	10	946	626	342
group5	group7	4	10	1	13	692	486	404
group5	group8	2	12	6	8	714	530	346
group5	group8	6	8	2	12	780	392	488
group5	group8	1	13	4	10	680	518	384
group5	group8	4	10	1	13	742	410	500
group5	group9	2	12	6	8	766	544	374
group5	group9	6	8	2	12	722	442	448
group5	group9	1	13	4	10	788	528	408
group5	group9	4	10	1	13	706	470	448
group6	dumb	5	9	3	11	832	732	212
group6	dumb	4	16	11	9	968	808	140
group6	dumb	1	4	2	3	902	806	176
group6	dumb	2	7	4	5	940	808	166
group6	group1	5	9	3	11	706	570	320
group6	group1	4	16	11	9	786	540	330
group6	group1	1	4	2	3	790	490	454
group6	group1	2	7	4	5	742	528	396
group6	group2	5	9	3	11	736	460	422
group6	group2	4	16	11	9	764	532	362
group6	group2	1	4	2	3	802	502	454
group6	group2	2	7	4	5	768	594	332
group6	group3	5	9	3	11	668	510	376
group6	group3	4	16	11	9	802	568	330
group6	group3	1	4	2	3	770	652	298
group6	group3	2	7	4	5	738	604	314
group6	group4	5	9	3	11	752	482	430
group6	group4	4	16	11	9	812	494	394
group6	group4	1	4	2	3	824	546	412
group6	group4	2	7	4	5	766	402	526
group6	group5	5	9	3	11	724	546	354
group6	group5	4	16	11	9	764	508	360
group6	group5	1	4	2	3	772	558	388
group6	group5	2	7	4	5	754	492	430
group6	group7	5	9	3	11	832	564	374
group6	group7	4	16	11	9	886	526	400
group6	group7	1	4	2	3	934	586	404
group6	group7	2	7	4	5	910	636	336
group6	group8	5	9	3	11	708	600	304
group6	group8	4	16	11	9	788	542	334
group6	group8	1	4	2	3	778	616	324
group6	group8	2	7	4	5	750	498	418
group6	group9	5	9	3	11	722	586	316
group6	group9	4	16	11	9	796	454	428
group6	group9	1	4	2	3	788	574	354
group6	group9	2	7	4	5	810	664	278
group6	dumb	3	11	5	9	862	786	152
group6	dumb	11	9	4	16	782	654	252
group6	dumb	2	3	1	4	932	806	170
group6	dumb	4	5	2	7	912	764	190
group6	group1	3	11	5	9	714	448	430
group6	group1	11	9	4	16	828	342	530
group6	group1	2	3	1	4	786	494	426
group6	group1	4	5	2	7	778	510	404
group6	group2	3	11	5	9	714	426	458
group6	group2	11	9	4	16	772	360	512
group6	group2	2	3	1	4	806	476	464
group6	group2	4	5	2	7	804	436	478
group6	group3	3	11	5	9	0	0	0
group6	group3	11	9	4	16	780	388	476
group6	group3	2	3	1	4	802	556	374
group6	group3	4	5	2	7	792	396	500
group6	group4	3	11	5	9	714	346	544
group6	group4	11	9	4	16	754	306	574
group6	group4	2	3	1	4	798	380	560
group6	group4	4	5	2	7	764	438	486
group6	group5	3	11	5	9	702	480	402
group6	group5	11	9	4	16	790	380	486
group6	group5	2	3	1	4	788	522	398
group6	group5	4	5	2	7	792	516	406
group6	group7	3	11	5	9	654	500	372
group6	group7	11	9	4	16	722	414	492
group6	group7	2	3	1	4	882	610	360
group6	group7	4	5	2	7	708	542	362
group6	group8	3	11	5	9	694	458	408
group6	group8	11	9	4	16	796	382	490
group6	group8	2	3	1	4	792	516	414
group6	group8	4	5	2	7	818	398	504
group6	group9	3	11	5	9	702	554	340
group6	group9	11	9	4	16	708	462	422
group6	group9	2	3	1	4	736	506	388
group6	group9	4	5	2	7	752	488	426
group6	dumb	2	12	6	8	944	820	130
group6	dumb	6	8	2	12	898	800	156
group6	dumb	1	13	4	10	940	760	200
group6	dumb	4	10	1	13	916	746	214
group6	group1	2	12	6	8	768	616	284
group6	group1	6	8	2	12	826	404	490
group6	group1	1	13	4	10	746	510	406
group6	group1	4	10	1	13	756	494	426
group6	group2	2	12	6	8	700	418	462
group6	group2	6	8	2	12	812	392	514
group6	group2	1	13	4	10	770	522	416
group6	group2	4	10	1	13	824	458	480
group6	group3	2	12	6	8	730	530	346
group6	group3	6	8	2	12	780	464	434
group6	group3	1	13	4	10	744	558	358
group6	group3	4	10	1	13	738	506	410
group6	group4	2	12	6	8	812	450	468
group6	group4	6	8	2	12	802	366	558
group6	group4	1	13	4	10	838	408	528
group6	group4	4	10	1	13	772	446	480
group6	group5	2	12	6	8	744	508	378
group6	group5	6	8	2	12	804	484	446
group6	group5	1	13	4	10	760	518	406
group6	group5	4	10	1	13	778	446	486
group6	group7	2	12	6	8	880	582	372
group6	group7	6	8	2	12	730	512	398
group6	group7	1	13	4	10	790	608	332
group6	group7	4	10	1	13	856	526	432
group6	group8	2	12	6	8	768	618	274
group6	group8	6	8	2	12	786	474	424
group6	group8	1	13	4	10	742	482	432
group6	group8	4	10	1	13	820	482	448
group6	group9	2	12	6	8	776	538	382
group6	group9	6	8	2	12	746	494	426
group6	group9	1	13	4	10	780	468	480
group6	group9	4	10	1	13	724	562	370
group7	dumb	5	9	3	11	808	690	214
group7	dumb	4	16	11	9	838	676	208
group7	dumb	1	4	2	3	876	734	224
group7	dumb	2	7	4	5	872	746	200
group7	group1	5	9	3	11	690	498	388
group7	group1	4	16	11	9	662	418	408
group7	group1	1	4	2	3	902	436	524
group7	group1	2	7	4	5	912	350	594
group7	group2	5	9	3	11	646	358	518
group7	group2	4	16	11	9	654	386	434
group7	group2	1	4	2	3	834	398	560
group7	group2	2	7	4	5	948	270	696
group7	group3	5	9	3	11	618	462	406
group7	group3	4	16	11	9	656	428	404
group7	group3	1	4	2	3	920	384	590
group7	group3	2	7	4	5	880	358	584
group7	group4	5	9	3	11	778	352	582
group7	group4	4	16	11	9	730	356	540
group7	group4	1	4	2	3	824	350	630
group7	group4	2	7	4	5	900	320	642
group7	group5	5	9	3	11	710	444	444
group7	group5	4	16	11	9	668	364	466
group7	group5	1	4	2	3	888	332	628
group7	group5	2	7	4	5	890	304	648
group7	group6	5	9	3	11	682	352	538
group7	group6	4	16	11	9	716	422	424
group7	group6	1	4	2	3	874	456	534
group7	group6	2	7	4	5	880	440	528
group7	group8	5	9	3	11	0	0	0
group7	group8	4	16	11	0	0	0	0
group7	group8	1	4	2	3	908	430	544
group7	group8	2	7	4	5	836	418	520
group7	group9	5	9	3	11	762	458	488
group7	group9	4	16	11	9	736	460	474
group7	group9	1	4	2	3	838	546	448
group7	group9	2	7	4	5	788	484	474
group7	dumb	3	11	5	9	794	650	274
group7	dumb	11	9	4	16	726	648	220
group7	dumb	2	3	1	4	872	726	236
group7	dumb	4	5	2	7	888	750	198
group7	group1	3	11	5	9	752	268	636
group7	group1	11	9	4	16	810	280	590
group7	group1	2	3	1	4	876	444	528
group7	group1	4	5	2	7	990	320	632
group7	group2	3	11	5	9	824	290	638
group7	group2	11	9	4	16	788	228	640
group7	group2	2	3	1	4	838	410	562
group7	group2	4	5	2	7	808	252	658
group7	group3	3	11	5	9	720	320	564
group7	group3	11	9	4	16	808	256	612
group7	group3	2	3	1	4	948	400	574
group7	group3	4	5	2	7	966	342	622
group7	group4	3	11	5	9	820	352	592
group7	group4	11	9	4	16	876	290	630
group7	group4	2	3	1	4	846	396	586
group7	group4	4	5	2	7	870	338	636
group7	group5	3	11	5	9	664	334	534
group7	group5	11	9	4	16	820	234	638
group7	group5	2	3	1	4	920	402	582
group7	group5	4	5	2	7	956	356	612
group7	group6	3	11	5	9	832	366	580
group7	group6	11	9	4	16	780	330	554
group7	group6	2	3	1	4	910	422	564
group7	group6	4	5	2	7	870	404	562
group7	group8	3	11	5	9	750	274	616
group7	group8	11	9	4	16	854	268	608
group7	group8	2	3	1	4	874	446	526
group7	group8	4	5	2	7	946	328	626
group7	group9	3	11	5	9	724	408	516
group7	group9	11	9	4	16	620	384	452
group7	group9	2	3	1	4	840	506	484
group7	group9	4	5	2	7	800	520	448
group7	dumb	2	12	6	8	850	694	224
group7	dumb	6	8	2	12	788	690	210
group7	dumb	1	13	4	10	798	652	260
group7	dumb	4	10	1	13	768	636	282
group7	group1	2	12	6	8	814	398	486
group7	group1	6	8	2	12	770	254	612
group7	group1	1	13	4	10	648	398	502
group7	group1	4	10	1	13	750	368	552
group7	group2	2	12	6	8	822	394	548
group7	group2	6	8	2	12	754	286	596
group7	group2	1	13	4	10	704	330	578
group7	group2	4	10	1	13	772	246	670
group7	group3	2	12	6	8	782	362	518
group7	group3	6	8	2	12	748	276	604
group7	group3	1	13	4	10	626	450	440
group7	group3	4	10	1	13	746	342	584
group7	group4	2	12	6	8	784	368	586
group7	group4	6	8	2	12	942	292	672
group7	group4	1	13	4	10	798	342	608
group7	group4	4	10	1	13	888	290	668
group7	group6	2	12	6	8	836	434	526
group7	group6	6	8	2	12	778	296	608
group7	group6	1	13	4	10	896	392	580
group7	group6	4	10	1	13	798	350	570
group7	group5	2	12	6	8	830	394	538
group7	group5	6	8	2	12	668	326	544
group7	group5	1	13	4	10	674	388	502
group7	group5	4	10	1	13	676	368	518
group7	group8	2	12	6	8	848	348	558
group7	group8	6	8	2	12	744	292	596
group7	group8	1	13	4	10	618	440	448
group7	group8	4	10	1	13	758	338	572
group7	group9	2	12	6	8	768	566	400
group7	group9	6	8	2	12	742	476	474
group7	group9	1	13	4	10	772	544	410
group7	group9	4	10	1	13	752	440	508
group8	dumb	5	9	3	11	862	732	174
group8	dumb	4	16	11	9	966	768	156
group8	dumb	1	4	2	3	928	824	140
group8	dumb	2	7	4	5	1026	808	146
group8	group1	5	9	3	11	750	570	336
group8	group1	4	16	11	9	744	534	334
group8	group1	1	4	2	3	772	558	390
group8	group1	2	7	4	5	750	536	386
group8	group2	5	9	3	11	752	480	420
group8	group2	4	16	11	9	748	484	390
group8	group2	1	4	2	3	794	508	430
group8	group2	2	7	4	5	776	458	462
group8	group3	5	9	3	11	712	534	350
group8	group3	4	16	11	9	786	588	278
group8	group3	1	4	2	3	730	546	370
group8	group3	2	7	4	5	752	522	388
group8	group4	5	9	3	11	744	412	460
group8	group4	4	16	11	9	0	0	0
group8	group4	1	4	2	3	780	438	494
group8	group4	2	7	4	5	788	448	462
group8	group5	5	9	3	11	798	576	312
group8	group5	4	16	11	9	726	458	378
group8	group5	1	4	2	3	784	438	482
group8	group5	2	7	4	5	718	374	524
group8	group6	5	9	3	11	738	462	430
group8	group6	4	16	11	9	802	492	382
group8	group6	1	4	2	3	836	450	494
group8	group6	2	7	4	5	806	456	458
group8	group7	5	9	3	11	732	612	278
group8	group7	4	16	11	9	928	638	270
group8	group7	1	4	2	3	738	548	382
group8	group7	2	7	4	5	838	688	228
group8	group9	5	9	3	11	754	500	396
group8	group9	4	16	11	9	814	534	346
group8	group9	1	4	2	3	786	436	500
group8	group9	2	7	4	5	810	526	392
group8	dumb	3	11	5	9	836	702	216
group8	dumb	11	9	4	16	748	652	206
group8	dumb	2	3	1	4	988	826	158
group8	dumb	4	5	2	7	986	822	150
group8	group1	3	11	5	9	714	378	514
group8	group1	11	9	4	16	768	348	506
group8	group1	2	3	1	4	780	356	576
group8	group1	4	5	2	7	714	356	548
group8	group2	3	11	5	9	702	334	554
group8	group2	11	9	4	16	724	302	554
group8	group2	2	3	1	4	770	316	616
group8	group2	4	5	2	7	726	388	530
group8	group3	3	11	5	9	708	336	544
group8	group3	11	9	4	16	736	296	556
group8	group3	2	3	1	4	696	448	488
group8	group3	4	5	2	7	754	414	496
group8	group4	3	11	5	9	662	368	516
group8	group4	11	9	4	16	720	236	638
group8	group4	2	3	1	4	798	438	504
group8	group4	4	5	2	7	690	362	550
group8	group5	3	11	5	9	658	436	456
group8	group5	11	9	4	16	746	334	540
group8	group5	2	3	1	4	746	376	572
group8	group5	4	5	2	7	760	336	590
group8	group6	3	11	5	9	694	370	536
group8	group6	11	9	4	16	796	334	540
group8	group6	2	3	1	4	764	420	510
group8	group6	4	5	2	7	742	354	576
group8	group7	3	11	5	9	634	474	408
group8	group7	11	9	4	16	714	414	440
group8	group7	2	3	1	4	870	540	422
group8	group7	4	5	2	7	906	558	400
group8	group9	3	11	5	9	690	430	466
group8	group9	11	9	4	16	638	364	478
group8	group9	2	3	1	4	788	516	420
group8	group9	4	5	2	7	754	484	436
group8	dumb	2	12	6	8	974	792	148
group8	dumb	6	8	2	12	910	748	172
group8	dumb	1	13	4	10	944	808	132
group8	dumb	4	10	1	13	868	738	192
group8	group1	2	12	6	8	724	528	362
group8	group1	6	8	2	12	732	364	516
group8	group1	1	13	4	10	760	558	360
group8	group1	4	10	1	13	724	486	428
group8	group2	2	12	6	8	0	0	0
group8	group2	6	8	2	12	706	344	520
group8	group2	1	13	4	10	746	462	454
group8	group2	4	10	1	13	718	362	540
group8	group3	2	12	6	8	712	534	354
group8	group3	6	8	2	12	714	374	516
group8	group3	1	13	4	10	756	544	374
group8	group3	4	10	1	13	712	412	506
group8	group4	2	12	6	8	816	446	458
group8	group4	6	8	2	12	712	256	634
group8	group4	1	13	4	10	744	360	552
group8	group4	4	10	1	13	684	428	470
group8	group6	2	12	6	8	804	488	424
group8	group6	6	8	2	12	776	270	616
group8	group6	1	13	4	10	774	436	488
group8	group6	4	10	1	13	722	416	500
group8	group7	2	12	6	8	1002	680	282
group8	group7	6	8	2	12	630	452	422
group8	group7	1	13	4	10	754	596	316
group8	group7	4	10	1	13	0	0	0
group8	group5	2	12	6	8	772	522	370
group8	group5	6	8	2	12	682	408	488
group8	group5	1	13	4	10	716	466	452
group8	group5	4	10	1	13	674	458	440
group8	group9	2	12	6	8	744	478	434
group8	group9	6	8	2	12	662	404	446
group8	group9	1	13	4	10	708	438	474
group8	group9	4	10	1	13	712	444	470
group9	dumb	5	9	3	11	744	664	248
group9	dumb	4	16	11	9	738	680	220
group9	dumb	1	4	2	3	806	742	220
group9	dumb	2	7	4	5	792	640	312
group9	group1	5	9	3	11	698	514	394
group9	group1	4	16	11	9	616	476	360
group9	group1	1	4	2	3	764	450	480
group9	group1	2	7	4	5	714	478	416
group9	group2	5	9	3	11	690	438	450
group9	group2	4	16	11	9	664	442	418
group9	group2	1	4	2	3	766	478	452
group9	group2	2	7	4	5	742	356	560
group9	group3	5	9	3	11	680	494	400
group9	group3	4	16	11	9	624	488	362
group9	group3	1	4	2	3	744	590	350
group9	group3	2	7	4	5	730	502	422
group9	group4	5	9	3	11	714	366	536
group9	group4	4	16	11	9	712	324	588
group9	group4	1	4	2	3	786	414	540
group9	group4	2	7	4	5	740	362	554
group9	group5	5	9	3	11	702	454	440
group9	group5	4	16	11	9	646	390	464
group9	group5	1	4	2	3	766	524	414
group9	group5	2	7	4	5	734	464	452
group9	group6	5	9	3	11	724	416	476
group9	group6	4	16	11	9	704	366	522
group9	group6	1	4	2	3	796	348	582
group9	group6	2	7	4	5	756	382	540
group9	group7	5	9	3	11	752	492	452
group9	group7	4	16	11	9	704	426	488
group9	group7	1	4	2	3	810	590	388
group9	group7	2	7	4	5	792	542	426
group9	group8	5	9	3	11	684	496	400
group9	group8	4	16	11	9	650	494	358
group9	group8	1	4	2	3	802	464	486
group9	group8	2	7	4	5	712	472	438
group9	dumb	3	11	5	9	720	596	320
group9	dumb	11	9	4	16	714	654	266
group9	dumb	2	3	1	4	824	712	258
group9	dumb	4	5	2	7	784	666	296
group9	group1	3	11	5	9	754	434	464
group9	group1	11	9	4	16	844	328	566
group9	group1	2	3	1	4	794	452	490
group9	group1	4	5	2	7	782	370	538
group9	group2	3	11	5	9	704	410	470
group9	group2	11	9	4	16	784	292	584
group9	group2	2	3	1	4	798	458	482
group9	group2	4	5	2	7	762	402	520
group9	group3	3	11	5	9	724	444	444
group9	group3	11	9	4	16	790	364	516
group9	group3	2	3	1	4	776	454	488
group9	group3	4	5	2	7	772	376	530
group9	group4	3	11	5	9	728	266	622
group9	group4	11	9	4	16	738	350	538
group9	group4	2	3	1	4	798	254	682
group9	group4	4	5	2	7	768	270	654
group9	group5	3	11	5	9	696	382	490
group9	group5	11	9	4	16	800	312	568
group9	group5	2	3	1	4	796	446	520
group9	group5	4	5	2	7	754	436	474
group9	group6	3	11	5	9	720	406	494
group9	group6	11	9	4	16	818	292	590
group9	group6	2	3	1	4	794	356	584
group9	group6	4	5	2	7	766	354	556
group9	group7	3	11	5	9	766	466	472
group9	group7	11	9	4	16	732	406	516
group9	group7	2	3	1	4	838	422	566
group9	group7	4	5	2	7	768	452	510
group9	group8	3	11	5	9	734	426	458
group9	group8	11	9	4	16	820	372	516
group9	group8	2	3	1	4	798	500	438
group9	group8	4	5	2	7	772	414	502
group9	dumb	2	12	6	8	748	678	246
group9	dumb	6	8	2	12	738	660	276
group9	dumb	1	13	4	10	726	644	278
group9	dumb	4	10	1	13	736	674	254
group9	group1	2	12	6	8	686	442	428
group9	group1	6	8	2	12	774	392	518
group9	group1	1	13	4	10	698	482	420
group9	group1	4	10	1	13	714	514	408
group9	group2	2	12	6	8	700	484	406
group9	group2	6	8	2	12	800	292	630
group9	group2	1	13	4	10	712	386	534
group9	group2	4	10	1	13	758	344	580
group9	group3	2	12	6	8	680	470	400
group9	group3	6	8	2	12	734	398	494
group9	group3	1	13	4	10	696	486	428
group9	group3	4	10	1	13	734	470	456
group9	group4	2	12	6	8	718	384	528
group9	group4	6	8	2	12	782	276	656
group9	group4	1	13	4	10	754	318	610
group9	group4	4	10	1	13	766	370	574
group9	group6	2	12	6	8	724	444	462
group9	group6	6	8	2	12	800	326	584
group9	group6	1	13	4	10	740	376	542
group9	group6	4	10	1	13	748	468	474
group9	group7	2	12	6	8	746	444	504
group9	group7	6	8	2	12	760	470	476
group9	group7	1	13	4	10	758	424	532
group9	group7	4	10	1	13	772	434	518
group9	group8	2	12	6	8	674	446	404
group9	group8	6	8	2	12	790	400	502
group9	group8	1	13	4	10	694	458	446
group9	group8	4	10	1	13	742	458	478
group9	group5	2	12	6	8	704	436	442
group9	group5	6	8	2	12	760	386	526
group9	group5	1	13	4	10	714	416	510
group9	group5	4	10	1	13	762	418	508
